source_state,vm_count,mode,round,application_ready_seconds_baseline,application_ready_seconds_variant,application_ready_seconds_improvement_percent,first_operation_seconds_baseline,first_operation_seconds_variant,first_operation_seconds_improvement_percent,held_memory_bytes_baseline,held_memory_bytes_variant,held_memory_bytes_improvement_percent,held_anon_bytes_baseline,held_anon_bytes_variant,held_anon_bytes_improvement_percent,held_file_bytes_baseline,held_file_bytes_variant,held_file_bytes_improvement_percent,held_shmem_bytes_baseline,held_shmem_bytes_variant,held_shmem_bytes_improvement_percent,launch_memory_growth_bytes_baseline,launch_memory_growth_bytes_variant,launch_memory_growth_bytes_improvement_percent,launch_cpu_usec_baseline,launch_cpu_usec_variant,launch_cpu_usec_improvement_percent,launch_io_wbytes_baseline,launch_io_wbytes_variant,launch_io_wbytes_improvement_percent,total_pss_kib_baseline,total_pss_kib_variant,total_pss_kib_improvement_percent
plaintext-cold,8,vhost-user-blk-shared-cache,2,1.338988545,1.971115005,-47.209250770700194,0.003919816,0.005196683,-32.57466677007289,657321984.0,654475264.0,0.43307847132646643,183619584.0,181960704.0,0.903433045573178,443351040.0,442580992.0,0.1736881005173688,430014464.0,440852480.0,-2.5203840585232036,647094272.0,644460544.0,0.40700839336126904,4535664.0,12068234.0,-166.07425064995996,13238272.0,1540096.0,88.36633663366337,583630.0,581151.0,0.4247554101057176
plaintext-cold,8,vhost-user-blk-shared-cache,3,1.311627794,1.08960403,16.927345167252533,0.003261634,0.003375079,-3.478164625460742,654618624.0,650620928.0,0.6106908440172946,181841920.0,177119232.0,2.5971393174907083,443351040.0,443326464.0,0.005543237250554323,430014464.0,441597952.0,-2.693743808580355,644579328.0,641187840.0,0.5261552539271008,4382233.0,4359917.0,0.5092380984762791,13238272.0,1540096.0,88.36633663366337,581326.0,576729.0,0.7907783240384914
plaintext-cold,8,vhost-user-blk-shared-cache,4,1.218718067,1.084200579,11.037621550251457,0.003962621,0.003252833,17.912083946458672,647946240.0,650706944.0,-0.426069915923889,175239168.0,177111040.0,-1.0681812869597738,443346944.0,443334656.0,0.002771644231746413,430014464.0,441597952.0,-2.693743808580355,638128128.0,640811008.0,-0.4204296727067326,4393036.0,4113599.0,6.360908492441218,13238272.0,1540096.0,88.36633663366337,574338.0,575970.0,-0.2841532338100561
plaintext-cold,8,vhost-user-blk-shared-cache,5,1.327175719,1.047447263,21.07697209912563,0.003458093,0.003090776,10.621952619550724,644218880.0,656924672.0,-1.9722787385554423,171212800.0,183353344.0,-7.090909090909091,443445248.0,443342848.0,0.02309191505869965,430014464.0,441597952.0,-2.693743808580355,634187776.0,646721536.0,-1.9763484056810328,4261870.0,4241148.0,0.48621849094411607,13238272.0,1540096.0,88.36633663366337,576108.0,582623.0,-1.130864351822922
plaintext-cold,8,vhost-user-blk-shared-cache,6,1.530823859,1.065170583,30.41847520616675,0.00503341,0.003353906,33.36712089815851,666660864.0,663937024.0,0.40857955627645787,192847872.0,190865408.0,1.0279937130963,443363328.0,443400192.0,-0.008314625426124553,430014464.0,441597952.0,-2.693743808580355,656646144.0,654065664.0,0.39297877914592616,7337057.0,4117258.0,43.88406686768278,13238272.0,1540096.0,88.36633663366337,590886.0,589357.0,0.2587639578531223
plaintext-cold,8,vhost-user-blk-shared-cache,7,1.447833623,1.102546781,23.848516605419373,0.004179269,0.003924415,6.098052075614193,670932992.0,655847424.0,2.248446294917034,197488640.0,182312960.0,7.6843306025095925,443351040.0,443359232.0,-0.0018477457501847746,430014464.0,441597952.0,-2.693743808580355,661192704.0,645898240.0,2.313162850629398,4624874.0,4499642.0,2.70779268797377,13238272.0,1540096.0,88.36633663366337,595756.0,579861.0,2.668038592981019
plaintext-cold,8,vhost-user-blk-shared-cache,8,1.356014074,1.051127143,22.48405358365034,0.003327465,0.003289068,1.1539415140354568,660611072.0,653008896.0,1.150779380216019,187068416.0,179777536.0,3.8974403888682096,443465728.0,443326464.0,0.03140355414342188,430014464.0,441597952.0,-2.693743808580355,649953280.0,642887680.0,1.0870935215528108,4662617.0,4133569.0,11.346589265213076,13238272.0,1540096.0,88.36633663366337,585692.0,580578.0,0.8731551737090485
plaintext-cold,8,vhost-user-blk-shared-cache,9,1.294178135,1.026940283,20.64923249533959,0.003553271,0.003749579,-5.524712300300192,659992576.0,654065664.0,0.8980270711408729,186671104.0,180793344.0,3.1487251503049984,443371520.0,443342848.0,0.006466811400064667,430014464.0,441597952.0,-2.693743808580355,649302016.0,644591616.0,0.7254559332832874,4306071.0,4173166.0,3.08645630785001,13238272.0,1540096.0,88.36633663366337,584833.0,582158.0,0.4573955300060017
plaintext-cold,8,vhost-user-blk-shared-cache,10,1.429078602,2.236297989,-56.48530359843708,0.00418453,0.003949264,5.6222801604959125,658657280.0,665935872.0,-1.105065141009297,185790464.0,192540672.0,-3.633237064309178,443420672.0,443195392.0,0.05080502877412084,430014464.0,441450496.0,-2.6594528690086108,648896512.0,655728640.0,-1.0528840691318124,4355196.0,14137183.0,-224.604977594579,13238272.0,1540096.0,88.36633663366337,579950.0,590702.0,-1.8539529269764634
plaintext-warm,1,lazy-pmem,1,0.438152781,0.448504104,-2.362491680727236,0.002533604,0.003483193,-37.47977189805509,115417088.0,119701504.0,-3.71211583504862,46878720.0,51597312.0,-10.065530799475754,61095936.0,61087744.0,0.013408420488066506,50053120.0,60825600.0,-21.522094926350245,67907584.0,66355200.0,2.2860244888111465,350426.0,352316.0,-0.5393435418604784,192512.0,192512.0,0.0,93497.0,93578.0,-0.08663379573676161
plaintext-warm,1,lazy-pmem,2,0.43558956,0.439892625,-0.9878714724016789,0.003048963,0.002692458,11.692664030360488,118452224.0,117293056.0,0.978595387115737,50286592.0,48394240.0,3.7631343162010262,61095936.0,61132800.0,-0.06033789219629927,50053120.0,60825600.0,-21.522094926350245,66412544.0,68075520.0,-2.5040088812137657,363396.0,353961.0,2.596341181520985,192512.0,192512.0,0.0,93007.0,92254.0,0.8096164804799639
plaintext-warm,1,lazy-pmem,3,0.450639139,0.439705394,2.4262750510891586,0.005013742,0.002824378,43.66726488917859,124919808.0,119517184.0,4.324873762213915,55566336.0,50987008.0,8.241191213327436,61140992.0,61112320.0,0.04689488845715817,50053120.0,60825600.0,-21.522094926350245,68820992.0,66240512.0,3.7495536245685037,354120.0,347046.0,1.997627922738055,192512.0,192512.0,0.0,94209.0,92455.0,1.861817873026993
plaintext-warm,1,lazy-pmem,4,0.424600153,0.456059524,-7.409175615629139,0.002824118,0.003011268,-6.626847745030487,122941440.0,120705024.0,1.8190904547726137,53878784.0,52715520.0,2.1590390755663673,61100032.0,61091840.0,0.013407521619628613,50053120.0,60825600.0,-21.522094926350245,65142784.0,68481024.0,-5.124496981891348,346604.0,357900.0,-3.259050674545014,192512.0,192512.0,0.0,93242.0,94239.0,-1.0692606336200425
plaintext-warm,1,lazy-pmem,5,0.436430603,0.442646204,-1.4241899988851183,0.001628643,0.002842654,-74.54125919553887,120250368.0,122912768.0,-2.2140472784249607,51568640.0,54804480.0,-6.274821286735505,61095936.0,61091840.0,0.006704210244033253,50053120.0,60825600.0,-21.522094926350245,66658304.0,67301376.0,-0.9647290156077178,363271.0,350635.0,3.4783949172931505,192512.0,192512.0,0.0,92126.0,93835.0,-1.855068058962725
plaintext-warm,1,lazy-pmem,6,0.477716619,0.438965259,8.111788131030043,0.002923275,0.003068091,-4.953895887318158,119959552.0,124891136.0,-4.111039027554888,52228096.0,56082432.0,-7.379813347972708,60317696.0,61087744.0,-1.2766535379600705,49274880.0,60825600.0,-23.44139650872818,65871872.0,68288512.0,-3.6686979231438874,369086.0,364652.0,1.201346027755049,192512.0,192512.0,0.0,92237.0,95259.0,-3.276342465604909
plaintext-warm,1,lazy-pmem,7,0.443403101,0.444845015,-0.325192583621554,0.003761413,0.003395108,9.738494549787537,121495552.0,121155584.0,0.2798192974175713,52834304.0,53108736.0,-0.5194201100860532,61100032.0,61087744.0,0.020111282429442916,50053120.0,60825600.0,-21.522094926350245,66514944.0,67002368.0,-0.7328037440729108,349333.0,356780.0,-2.1317768432985145,192512.0,192512.0,0.0,92816.0,93176.0,-0.3878641613514911
plaintext-warm,1,lazy-pmem,8,0.449267966,0.452916787,-0.8121703028343598,0.002928666,0.002943284,-0.4991351011006409,125231104.0,121458688.0,3.0123634460652844,56451072.0,52645888.0,6.740676244376723,61095936.0,61087744.0,0.013408420488066506,50053120.0,60825600.0,-21.522094926350245,68628480.0,67698688.0,1.3548194568785437,366090.0,356229.0,2.69359993444235,192512.0,192512.0,0.0,94363.0,93434.0,0.9844960418808218
plaintext-warm,1,lazy-pmem,9,0.459490193,0.445552264,3.0333463504410454,0.005608438,0.001995669,64.41667002470207,120713216.0,119959552.0,0.6243425740558515,51912704.0,52252672.0,-0.6548840145179107,61095936.0,61108224.0,-0.02011263073209976,50053120.0,60825600.0,-21.522094926350245,68251648.0,67784704.0,0.6841505131128849,362293.0,346139.0,4.458822003185267,192512.0,192512.0,0.0,93293.0,94260.0,-1.0365193530061205
plaintext-warm,1,lazy-pmem,10,0.446452224,0.454347687,-1.7684900142864988,0.004149671,0.003170534,23.595533236249327,123146240.0,118071296.0,4.121071012805587,54263808.0,50364416.0,7.185990338164252,61095936.0,61087744.0,0.013408420488066506,50053120.0,60825600.0,-21.522094926350245,64606208.0,65998848.0,-2.1555823242249414,346302.0,360290.0,-4.039248979214674,192512.0,192512.0,0.0,90664.0,91859.0,-1.3180534721609458
plaintext-warm,1,vhost-user-blk-shared-cache,1,0.462891893,0.465583891,-0.5815608440565255,0.002691266,0.003235181,-20.210376826370947,125849600.0,124411904.0,1.1423921887713588,52060160.0,50946048.0,2.140047206923682,66129920.0,66121728.0,0.012387736141220192,54276096.0,65859584.0,-21.341785525620708,72470528.0,72642560.0,-0.23738201548635052,398221.0,395105.0,0.782480080156496,192512.0,192512.0,0.0,91498.0,91930.0,-0.47214146757306175
plaintext-warm,1,vhost-user-blk-shared-cache,2,0.459075953,0.464872383,-1.2626298463513768,0.003374608,0.003938413,-16.70727385225188,131559424.0,131481600.0,0.05915501727949189,57733120.0,58318848.0,-1.014544164597375,66129920.0,66121728.0,0.012387736141220192,54276096.0,65859584.0,-21.341785525620708,76775424.0,77193216.0,-0.5441741357234315,392305.0,402381.0,-2.5684097832043946,192512.0,192512.0,0.0,93779.0,95040.0,-1.3446507213768542
plaintext-warm,1,vhost-user-blk-shared-cache,3,0.475078649,0.458440417,3.50220580003376,0.002548061,0.003275081,-28.532283960234867,135544832.0,129212416.0,4.671824005802006,61689856.0,55468032.0,10.08565168315517,66150400.0,66121728.0,0.043343653250773995,54276096.0,65859584.0,-21.341785525620708,76898304.0,73568256.0,4.330457015020774,389865.0,392907.0,-0.7802700934939018,192512.0,192512.0,0.0,95153.0,91053.0,4.30884995743697
plaintext-warm,1,vhost-user-blk-shared-cache,4,0.469121581,0.481661335,-2.673028593839091,0.003311533,0.003043392,8.097186408832416,132083712.0,128786432.0,2.496356250193817,58200064.0,55361536.0,4.877190513055106,66129920.0,66121728.0,0.012387736141220192,54276096.0,65859584.0,-21.341785525620708,76820480.0,76111872.0,0.9224206878165822,401653.0,400728.0,0.23029829230704116,192512.0,192512.0,0.0,95075.0,94244.0,0.8740468051538259
plaintext-warm,1,vhost-user-blk-shared-cache,5,0.456079064,0.497135625,-9.002070965485064,0.003661536,0.002979997,18.613472597292503,131194880.0,126353408.0,3.690290352794255,57163776.0,53485568.0,6.434508455144742,66138112.0,66121728.0,0.024772403542453705,54276096.0,65859584.0,-21.341785525620708,73981952.0,73261056.0,0.9744214372716199,387254.0,396577.0,-2.407463835105641,192512.0,192512.0,0.0,92477.0,92530.0,-0.05731154773619386
plaintext-warm,1,vhost-user-blk-shared-cache,6,0.447730693,0.485790757,-8.500660016176287,0.003112279,0.002857434,8.188372571996279,127590400.0,125915136.0,1.3130016051364366,53719040.0,52129792.0,2.958444529165078,66129920.0,66125824.0,0.006193868070610096,54276096.0,65859584.0,-21.341785525620708,74530816.0,71163904.0,4.5174763684326225,385104.0,431691.0,-12.097251651501931,192512.0,192512.0,0.0,92440.0,89730.0,2.9316313284292512
plaintext-warm,1,vhost-user-blk-shared-cache,7,0.463139975,0.456208861,1.4965484246960026,0.003728257,0.003372724,9.536171996726619,126496768.0,126935040.0,-0.3464689311271573,52899840.0,53301248.0,-0.7588075880758808,66129920.0,66121728.0,0.012387736141220192,54276096.0,65859584.0,-21.341785525620708,75919360.0,73752576.0,2.854059886700836,403468.0,388963.0,3.5950806507579287,192512.0,192512.0,0.0,94608.0,92524.0,2.202773549805513
plaintext-warm,1,vhost-user-blk-shared-cache,8,0.447486782,0.454295684,-1.5215872901470304,0.003002672,0.003454155,-15.03604123260882,129441792.0,130932736.0,-1.1518258338079868,55320576.0,57700352.0,-4.301791796238709,66129920.0,66121728.0,0.012387736141220192,54276096.0,65859584.0,-21.341785525620708,73027584.0,75575296.0,-3.488698188344831,380092.0,389843.0,-2.5654315271039643,192512.0,192512.0,0.0,91262.0,94156.0,-3.171089829282724
plaintext-warm,1,vhost-user-blk-shared-cache,9,0.449655734,0.470853969,-4.714325515528733,0.003272325,0.002408676,26.39251908047031,127799296.0,132091904.0,-3.358866702990289,53624832.0,58441728.0,-8.982584784601283,66129920.0,66121728.0,0.012387736141220192,54276096.0,65859584.0,-21.341785525620708,73920512.0,75956224.0,-2.7539203191666206,391698.0,404624.0,-3.2999913198433486,192512.0,192512.0,0.0,92175.0,93928.0,-1.9018171955519394
plaintext-warm,1,vhost-user-blk-shared-cache,10,0.546778767,0.461620348,15.57456582801066,0.003107659,0.003353486,-7.910359534298974,129626112.0,125014016.0,3.5579991784371345,55361536.0,51531776.0,6.91772713820657,66129920.0,66121728.0,0.012387736141220192,54276096.0,65859584.0,-21.341785525620708,73146368.0,73379840.0,-0.3191846791354015,511002.0,410891.0,19.5911170602072,192512.0,192512.0,0.0,91727.0,91333.0,0.4295354693819704
plaintext-warm,4,lazy-pmem,1,0.637383191,0.72454731,-13.675308704524669,0.003013944,0.00327495,-8.659948559097309,321609728.0,319905792.0,0.5298148195318271,95268864.0,93417472.0,1.9433337632744314,209006592.0,209522688.0,-0.24692809688988182,197337088.0,208633856.0,-5.724604591307235,269381632.0,267874304.0,0.5595511426703362,1460931.0,1498292.0,-2.557341859403353,770048.0,770048.0,0.0,278930.0,278477.0,0.16240633850786937
plaintext-warm,4,lazy-pmem,2,0.638912377,0.636244398,0.417581361082326,0.003078021,0.002888014,6.1730248104220165,322789376.0,322588672.0,0.062178006750755015,94703616.0,95739904.0,-1.0942433285757538,210833408.0,209829888.0,0.47597769704505277,199163904.0,208887808.0,-4.882362619282659,266760192.0,269680640.0,-1.0947840373424234,1476837.0,1465318.0,0.779977749744894,770048.0,770048.0,0.0,282489.0,280096.0,0.8471126309343019
plaintext-warm,4,lazy-pmem,3,0.648988035,0.687380275,-5.91570844599623,0.002810981,0.003400097,-20.95766566903155,322277376.0,322150400.0,0.03939960092017133,95154176.0,96182272.0,-1.080452843183677,209817600.0,209522688.0,0.14055636896046853,198115328.0,208633856.0,-5.309295401918624,268132352.0,267956224.0,0.06568696342916501,1497665.0,1501530.0,-0.25806839313197544,770048.0,770048.0,0.0,284443.0,280728.0,1.3060613198426398
plaintext-warm,4,lazy-pmem,4,0.643747977,0.654139298,-1.6141908590417309,0.003171055,0.002932251,7.530742923096573,323072000.0,322981888.0,0.027892234548335976,95936512.0,96165888.0,-0.23909145248057379,210374656.0,209821696.0,0.26284534958431494,198639616.0,208887808.0,-5.159188386671066,272265216.0,269946880.0,0.8514991500052655,1512934.0,1468400.0,2.9435520650603397,770048.0,770048.0,0.0,280681.0,280555.0,0.04489081911493831
plaintext-warm,4,lazy-pmem,5,1.081997589,0.645810058,40.31317032814571,0.004396393,0.00313317,28.733168304107487,324399104.0,321191936.0,0.9886488465763457,98877440.0,93618176.0,5.31897265948633,208830464.0,210870272.0,-0.976777028087243,197083136.0,209936384.0,-6.521739130434782,267984896.0,268288000.0,-0.1131048818512518,3274748.0,1501088.0,54.16172481058085,770048.0,770048.0,0.0,279409.0,283180.0,-1.3496344069088684
plaintext-warm,4,lazy-pmem,6,0.632899841,0.643981788,-1.7509795835136086,0.002780612,0.003107389,-11.751981218523113,320634880.0,326328320.0,-1.7756770567194686,94171136.0,98967552.0,-5.09329737723457,209829888.0,210182144.0,-0.16787694229718123,198115328.0,209158144.0,-5.573933178961297,267149312.0,274341888.0,-2.6923430744227406,1454421.0,1462072.0,-0.526051260260956,770048.0,770048.0,0.0,281531.0,283268.0,-0.6169835648649704
plaintext-warm,4,lazy-pmem,7,0.620428393,0.983478149,-58.515980263978676,0.00320474,0.003395499,-5.952401754900553,324456448.0,317964288.0,2.00093419009506,97308672.0,91623424.0,5.842488529696511,209842176.0,209854464.0,-0.005855829478245594,198115328.0,208887808.0,-5.437479325173668,270565376.0,265412608.0,1.9044447135763594,1467663.0,2523382.0,-71.93197620979748,770048.0,770048.0,0.0,280857.0,277233.0,1.2903363633450475
plaintext-warm,4,lazy-pmem,8,0.637081094,0.639547093,-0.3870777242057032,0.00289584,0.080335826,-2674.1804105199185,320983040.0,324190208.0,-0.9991705480763096,94724096.0,96911360.0,-2.309089336677333,209600512.0,210329600.0,-0.3478464785429532,197861376.0,209412096.0,-5.837784126195503,265207808.0,268976128.0,-1.4208933094458516,1454304.0,1480086.0,-1.7728067859264638,770048.0,770048.0,0.0,279768.0,280144.0,-0.13439707185954078
plaintext-warm,4,lazy-pmem,9,0.646864542,0.627950336,2.9239824989510605,0.003242082,0.003050287,5.915797317896334,320253952.0,323563520.0,-1.0334198779848311,91770880.0,97280000.0,-6.003124302611025,211423232.0,209551360.0,0.885367223976597,199688192.0,208633856.0,-4.479816212668198,263958528.0,270159872.0,-2.3493630029638597,1496287.0,1473107.0,1.5491680406232227,770048.0,770048.0,0.0,282011.0,280029.0,0.7028094648790295
plaintext-warm,4,lazy-pmem,10,0.65315944,0.64894515,0.6452161205845949,0.0030928,0.003096968,-0.13476461458871272,320856064.0,317825024.0,0.9446728112952231,92672000.0,90275840.0,2.585635359116022,210997248.0,210325504.0,0.3183662376487489,199163904.0,209412096.0,-5.145607107601185,266850304.0,261353472.0,2.0598934749574056,1586338.0,1483741.0,6.467537183122387,770048.0,770048.0,0.0,280269.0,281818.0,-0.5526833149581295
plaintext-warm,4,vhost-user-blk-shared-cache,1,0.78209359,0.682200324,12.772546313798589,0.003605674,0.003571467,0.948699189111386,345993216.0,354226176.0,-2.379514863089107,101081088.0,109801472.0,-8.62711727044331,227500032.0,227479552.0,0.009002196535954774,215007232.0,226590720.0,-5.38748761716071,287993856.0,299278336.0,-3.918305812746228,1710145.0,1622135.0,5.146347239561558,770048.0,770048.0,0.0,298853.0,299338.0,-0.16228714451586565
plaintext-warm,4,vhost-user-blk-shared-cache,2,1.301967798,0.682367444,47.5895298602462,0.003664321,0.003758848,-2.5796593693620204,362741760.0,361910272.0,0.229223125564589,117465088.0,117174272.0,0.24757653950763653,228143104.0,228003840.0,0.06104238855275679,215482368.0,227115008.0,-5.398418491484185,309276672.0,304390144.0,1.5799859615664773,4264296.0,1688676.0,60.39965330736891,770048.0,770048.0,0.0,310932.0,307094.0,1.23435349208187
plaintext-warm,4,vhost-user-blk-shared-cache,3,0.667181916,0.693864726,-3.999330521422595,0.003122157,0.003674622,-17.69497818335208,343334912.0,347492352.0,-1.2108992865834745,98013184.0,102637568.0,-4.718124451502361,228032512.0,228003840.0,0.012573645638741198,215531520.0,227115008.0,-5.374382364120107,293093376.0,292208640.0,0.30186147912124767,1633764.0,1730196.0,-5.902443682196449,770048.0,770048.0,0.0,294216.0,297719.0,-1.1906218560513364
plaintext-warm,4,vhost-user-blk-shared-cache,4,0.692727777,0.660059032,4.715957131310463,0.003267176,0.004408734,-34.94020524146847,345612288.0,353730560.0,-2.348953518689706,100286464.0,109150208.0,-8.8384250939389,227545088.0,227553280.0,-0.0036001656076179505,215007232.0,226590720.0,-5.38748761716071,290492416.0,296898560.0,-2.2052706532620805,1616686.0,1631669.0,-0.9267724221029934,770048.0,770048.0,0.0,300677.0,301712.0,-0.34422320297195996
plaintext-warm,4,vhost-user-blk-shared-cache,5,0.667024846,0.681265475,-2.134947308994245,0.003103742,0.003640674,-17.299504920189886,350748672.0,347377664.0,0.961089312406577,105451520.0,102146048.0,3.1345892406292486,228065280.0,228044800.0,0.008979885057471264,215531520.0,227115008.0,-5.374382364120107,295796736.0,297746432.0,-0.6591337099811676,1650927.0,1640478.0,0.6329171429142536,770048.0,770048.0,0.0,299550.0,300083.0,-0.17793356701719246
plaintext-warm,4,vhost-user-blk-shared-cache,6,0.700439465,0.673163191,3.89416578633244,0.003969905,0.004282523,-7.874697253460719,355504128.0,342679552.0,3.607433779221827,110231552.0,97472512.0,11.574762187871581,228052992.0,228044800.0,0.0035921475654219874,215531520.0,227115008.0,-5.374382364120107,305786880.0,291090432.0,4.806108097247338,1667292.0,1645630.0,1.299232527955511,770048.0,770048.0,0.0,306767.0,294059.0,4.142557706663363
plaintext-warm,4,vhost-user-blk-shared-cache,7,0.720114749,0.683278339,5.11535280330719,0.004327963,0.00311152,28.10659425692872,355086336.0,358645760.0,-1.0024108615657912,109940736.0,113655808.0,-3.3791587496740063,227549184.0,228061184.0,-0.22500630017640494,215007232.0,227115008.0,-5.63133429855978,299708416.0,302460928.0,-0.9183966325456807,1675373.0,1662506.0,0.7680080793948572,770048.0,770048.0,0.0,302028.0,303400.0,-0.45426251870687484
plaintext-warm,4,vhost-user-blk-shared-cache,8,0.669152115,0.677677264,-1.2740225740749394,0.003563712,0.003318968,6.8676705637268185,351944704.0,351215616.0,0.20715981565104044,107044864.0,106639360.0,0.3788168669166603,228057088.0,227495936.0,0.2460576888537663,215531520.0,226590720.0,-5.131128848346636,295874560.0,297500672.0,-0.5495950716411712,1641477.0,1638586.0,0.17612187072983662,770048.0,770048.0,0.0,299200.0,301457.0,-0.7543449197860963
plaintext-warm,4,vhost-user-blk-shared-cache,9,0.665400481,0.682515469,-2.5721333976613097,0.003462251,0.003630634,-4.863396674591191,344436736.0,355721216.0,-3.2762126743646767,98938880.0,111501312.0,-12.697164148209481,228085760.0,227520512.0,0.24782257340396877,215531520.0,226590720.0,-5.131128848346636,291721216.0,301867008.0,-3.4779067971525253,1627866.0,1658127.0,-1.858936792094681,770048.0,770048.0,0.0,294885.0,305876.0,-3.7272156942536925
plaintext-warm,4,vhost-user-blk-shared-cache,10,0.669289307,0.885028234,-32.23403164276162,0.005327071,0.007379252,-38.52362771211422,356016128.0,349835264.0,1.7361191007616374,110215168.0,105222144.0,4.53025122640107,228044800.0,227545088.0,0.2191288729232151,215531520.0,226590720.0,-5.131128848346636,302026752.0,295157760.0,2.2742991985027867,1641297.0,2334186.0,-42.21594263561074,770048.0,770048.0,0.0,304275.0,298135.0,2.017911428806179
plaintext-warm,8,lazy-pmem,1,3.678684073,0.943443043,74.3537899890758,0.102049713,0.002882684,97.17521596557552,587988992.0,591368192.0,-0.5747046366473473,150556672.0,153706496.0,-2.092118508039285,407834624.0,408727552.0,-0.21894364711908323,394940416.0,407003136.0,-3.0543138942761434,536342528.0,538013696.0,-0.3115859572485738,22666047.0,3309908.0,85.39706548742267,2048000.0,1540096.0,24.8,526707.0,528612.0,-0.361681162391994
plaintext-warm,8,lazy-pmem,2,0.945478751,0.927802994,1.8695033580929217,0.003717065,0.003291223,11.456404448133139,594112512.0,587161600.0,1.1699655973580978,155557888.0,148922368.0,4.265627468534414,409202688.0,408276992.0,0.22621943284986434,396500992.0,406495232.0,-2.520609078324828,538165248.0,534945792.0,0.598228148689378,3443545.0,3701221.0,-7.482870123666164,1540096.0,1540096.0,0.0,530068.0,527888.0,0.4112679882581103
plaintext-warm,8,lazy-pmem,3,0.928211524,2.078425317,-123.91720672065264,0.003328383,0.004986568,-49.81953699439038,597340160.0,587448320.0,1.6559810745020058,158728192.0,151580672.0,4.502993393889348,408797184.0,406458368.0,0.5721213578614084,396230656.0,404688896.0,-2.1346758187231227,541224960.0,535539712.0,1.050440837022742,3261315.0,12508154.0,-283.5309989988701,1540096.0,1540096.0,0.0,530428.0,523935.0,1.2241058164350298
plaintext-warm,8,lazy-pmem,4,1.96674624,0.941330208,52.13768869338221,0.003645765,0.003032751,16.81441343586325,579743744.0,591515648.0,-2.0305357533965904,144961536.0,153321472.0,-5.767002910344438,405000192.0,408809472.0,-0.9405625170666586,392335360.0,407003136.0,-3.738581197473508,524029952.0,541929472.0,-3.415743686345623,10615452.0,3293179.0,68.97749620082122,1540096.0,1540096.0,0.0,524168.0,528589.0,-0.8434318768028571
plaintext-warm,8,lazy-pmem,5,0.950929607,2.061422812,-116.77974866124872,0.003127468,0.003033322,3.0102945897447975,590426112.0,594817024.0,-0.7436852657356726,151842816.0,157396992.0,-3.6578457554422594,408805376.0,408350720.0,0.11121575857162896,396230656.0,406462464.0,-2.582285808799206,534675456.0,538353664.0,-0.6879328307899737,3357427.0,12420045.0,-269.92747720203596,1540096.0,1540096.0,0.0,528702.0,528269.0,0.08189868772957166
plaintext-warm,8,lazy-pmem,6,0.932176799,2.241126845,-140.41864669922987,0.003237507,0.004276221,-32.08376074553661,596557824.0,591835136.0,0.7916563675812255,157577216.0,156700672.0,0.5562631592628213,408817664.0,405721088.0,0.7574467232413911,396230656.0,403881984.0,-1.9310287793582535,539860992.0,535318528.0,0.8414136356049225,3231567.0,13001184.0,-302.31825612775475,1540096.0,1540096.0,0.0,530611.0,526168.0,0.8373365799050527
plaintext-warm,8,lazy-pmem,7,0.937447689,2.666438176,-184.43594317719848,0.003272776,0.003681668,-12.493736204372071,584212480.0,593477632.0,-1.585921615368436,145715200.0,156528640.0,-7.420941672522839,408879104.0,407224320.0,0.4047122936368008,396230656.0,405438464.0,-2.3238504796559707,530939904.0,542486528.0,-2.174751589211874,3199130.0,17664543.0,-452.16708917737014,1540096.0,1540096.0,0.0,526559.0,527068.0,-0.09666533095056774
plaintext-warm,8,lazy-pmem,8,0.94164824,2.125711444,-125.74368577378743,0.003148579,0.003393706,-7.7853215688728135,587345920.0,587272192.0,0.01255273893789881,149909504.0,148897792.0,0.6748818273723325,408035328.0,408952832.0,-0.22485896123190588,395452416.0,407162880.0,-2.961282704617488,534016000.0,532705280.0,0.24544582933844677,3325312.0,12735061.0,-282.9734172312252,1540096.0,1540096.0,0.0,524899.0,528238.0,-0.6361223778288776
plaintext-warm,8,lazy-pmem,9,0.953916987,2.350709303,-146.4270303428405,0.003459425,0.003774478,-9.107091496419203,588816384.0,594087936.0,-0.8952794357026587,151126016.0,158347264.0,-4.7782957502168255,408035328.0,406581248.0,0.3563613001666366,395452416.0,404791296.0,-2.361568578708595,535011328.0,538574848.0,-0.6660644015373073,3434657.0,15132295.0,-340.5765990606922,1540096.0,1540096.0,0.0,531094.0,529149.0,0.3662251880081492
plaintext-warm,8,lazy-pmem,10,0.914100329,0.929843974,-1.7223103964116304,0.003504706,0.003153089,10.0327103043736,596004864.0,596209664.0,-0.034362135675456505,157532160.0,158425088.0,-0.5668226729069162,408879104.0,408772608.0,0.02604584067959609,396230656.0,407003136.0,-2.718739662586834,540614656.0,541876224.0,-0.2333580834330914,3295783.0,3250853.0,1.3632572290105265,1540096.0,1540096.0,0.0,531658.0,530728.0,0.17492448152759857
plaintext-warm,8,vhost-user-blk-shared-cache,1,1.490252651,1.020160729,31.544444607064143,0.004342152,0.003703227,14.714477982346086,648187904.0,639275008.0,1.375048183558822,174841856.0,166383616.0,4.8376516890783865,443330560.0,443322368.0,0.0018478311082367072,430014464.0,441597952.0,-2.693743808580355,593981440.0,589111296.0,0.8199151811881529,4984592.0,3702147.0,25.728183971727276,1540096.0,1540096.0,0.0,573293.0,574394.0,-0.19204839410214325
