source_state,vm_count,cache_backing,round,application_ready_seconds_baseline,application_ready_seconds_variant,application_ready_seconds_improvement_percent,first_operation_seconds_baseline,first_operation_seconds_variant,first_operation_seconds_improvement_percent,held_memory_bytes_baseline,held_memory_bytes_variant,held_memory_bytes_improvement_percent,held_anon_bytes_baseline,held_anon_bytes_variant,held_anon_bytes_improvement_percent,held_file_bytes_baseline,held_file_bytes_variant,held_file_bytes_improvement_percent,held_shmem_bytes_baseline,held_shmem_bytes_variant,held_shmem_bytes_improvement_percent,launch_memory_growth_bytes_baseline,launch_memory_growth_bytes_variant,launch_memory_growth_bytes_improvement_percent,launch_cpu_usec_baseline,launch_cpu_usec_variant,launch_cpu_usec_improvement_percent,launch_io_wbytes_baseline,launch_io_wbytes_variant,launch_io_wbytes_improvement_percent,total_pss_kib_baseline,total_pss_kib_variant,total_pss_kib_improvement_percent
plaintext-cold,8,file,10,1.429078602,1.787072979,-25.050712850852697,0.00418453,0.003701674,11.539073683304931,658657280.0,588480512.0,10.654519449022109,185790464.0,152190976.0,18.084613858330208,443420672.0,406491136.0,8.328329807772246,430014464.0,393863168.0,8.406995351672636,648896512.0,578519040.0,10.845715872795445,4355196.0,9820969.0,-125.50004638137986,13238272.0,12419072.0,6.188118811881188,579950.0,525083.0,9.460643158893008
plaintext-cold,8,memfd,1,1.07719193,0.95498958,11.344528917887448,0.00342135,0.003147784,7.995849591535513,659091456.0,595111936.0,9.707229462249318,185851904.0,157638656.0,15.180499845726628,443285504.0,407949312.0,7.9714296274393845,441597952.0,406224896.0,8.010240047490075,648982528.0,585355264.0,9.804156699885763,4302147.0,3903230.0,9.272509749201967,1540096.0,1540096.0,0.0,583214.0,528496.0,9.382147890825667
plaintext-cold,8,memfd,2,1.971115005,1.00035587,49.24923875763403,0.005196683,0.00322405,37.95946375793944,654475264.0,590893056.0,9.714990236819707,181960704.0,152965120.0,15.935080136862956,442580992.0,408899584.0,7.610224706622737,440852480.0,407003136.0,7.678156647774784,644460544.0,580792320.0,9.8793051945163,12068234.0,3721442.0,69.16332580226734,1540096.0,1540096.0,0.0,581151.0,526407.0,9.41992700692247
plaintext-cold,8,memfd,3,1.08960403,0.952375578,12.594341450811273,0.003375079,0.003247917,3.7676747714646117,650620928.0,595066880.0,8.538619895116561,177119232.0,157372416.0,11.148883030387124,443326464.0,408813568.0,7.784984385682872,441597952.0,407003136.0,7.834007346121026,641187840.0,585285632.0,8.718538392743069,4359917.0,3714133.0,14.811841601571773,1540096.0,1540096.0,0.0,576729.0,530365.0,8.039131030345274
plaintext-cold,8,memfd,4,1.084200579,0.969268366,10.600641175270946,0.003252833,0.003366812,-3.5039917511904153,650706944.0,584073216.0,10.240205458757176,177111040.0,146362368.0,17.361239592969476,443334656.0,408739840.0,7.803318674008648,441597952.0,407003136.0,7.834007346121026,640811008.0,573964288.0,10.431581100429534,4113599.0,3702500.0,9.993657621950996,1540096.0,1540096.0,0.0,575970.0,525980.0,8.67927148983454
plaintext-cold,8,memfd,5,1.047447263,2.733737806,-160.99049590050817,0.003090776,0.0034261,-10.849184800192576,656924672.0,591069184.0,10.024815752391165,183353344.0,156467200.0,14.663568939326243,443342848.0,405622784.0,8.508102514828433,441597952.0,403877888.0,8.541720773197788,646721536.0,581038080.0,10.156373700844254,4241148.0,18824696.0,-343.8585024620692,1540096.0,1540096.0,0.0,582623.0,525691.0,9.771670531372774
plaintext-cold,8,memfd,6,1.065170583,0.960281312,9.847180599428928,0.003353906,0.003269819,2.507136455225627,663937024.0,601591808.0,9.390230360161388,190865408.0,163057664.0,14.56929481952015,443400192.0,408748032.0,7.815098104423013,441597952.0,407003136.0,7.834007346121026,654065664.0,591384576.0,9.583302021492447,4117258.0,3657147.0,11.175180180595921,1540096.0,1540096.0,0.0,589357.0,532807.0,9.595202907575544
plaintext-cold,8,memfd,7,1.102546781,0.969262913,12.088726782106493,0.003924415,0.003154472,19.619306316992457,655847424.0,586289152.0,10.605861890219149,182312960.0,148779008.0,18.39361941136823,443359232.0,407990272.0,7.977494872600284,441597952.0,406224896.0,8.010240047490075,645898240.0,576774144.0,10.702010273321074,4499642.0,3780420.0,15.983982725736848,1540096.0,1540096.0,0.0,579861.0,523897.0,9.651278496053365
plaintext-cold,8,memfd,8,1.051127143,1.744719792,-65.98560922139558,0.003289068,0.0063529,-93.15198104751863,653008896.0,585256960.0,10.37534655576882,179777536.0,147513344.0,17.946731676197857,443326464.0,407900160.0,7.991019457841343,441597952.0,406069248.0,8.045486587763886,642887680.0,575090688.0,10.545697811474627,4133569.0,9824250.0,-137.6699167232965,1540096.0,1540096.0,0.0,580578.0,524280.0,9.696888273410291
plaintext-cold,8,memfd,9,1.026940283,0.943727505,8.102981193503346,0.003749579,0.003020387,19.447303283915343,654065664.0,592715776.0,9.379775055735076,180793344.0,154660864.0,14.454337434015269,443342848.0,408854528.0,7.779153347253274,441597952.0,407003136.0,7.834007346121026,644591616.0,582660096.0,9.607869302476315,4173166.0,3814954.0,8.583698803258725,1540096.0,1540096.0,0.0,582158.0,528677.0,9.186681278965505
plaintext-cold,8,memfd,10,2.236297989,0.964170537,56.885417697346064,0.003949264,0.003150955,20.21412090961759,665935872.0,591032320.0,11.247862617017875,192540672.0,154820608.0,19.590699257557382,443195392.0,407175168.0,8.127391360603315,441450496.0,405446656.0,8.15580463182898,655728640.0,580907008.0,11.41045661815229,14137183.0,3825727.0,72.93854794126948,1540096.0,1540096.0,0.0,590702.0,526951.0,10.79241309492773
plaintext-warm,1,file,1,0.462891893,0.438152781,5.344468627364794,0.002691266,0.002533604,5.858283796547789,125849600.0,115417088.0,8.289666395443449,52060160.0,46878720.0,9.95279307631786,66129920.0,61095936.0,7.612263858779808,54276096.0,50053120.0,7.780544864538526,72470528.0,67907584.0,6.296275363137964,398221.0,350426.0,12.002129470821478,192512.0,192512.0,0.0,91498.0,93497.0,-2.1847472075892367
plaintext-warm,1,file,2,0.459075953,0.43558956,5.1160146477983774,0.003374608,0.003048963,9.649861554290155,131559424.0,118452224.0,9.962950278651265,57733120.0,50286592.0,12.898190847818375,66129920.0,61095936.0,7.612263858779808,54276096.0,50053120.0,7.780544864538526,76775424.0,66412544.0,13.497652582159624,392305.0,363396.0,7.369011355960287,192512.0,192512.0,0.0,93779.0,93007.0,0.8232120197485577
plaintext-warm,1,file,3,0.475078649,0.450639139,5.144308221689835,0.002548061,0.005013742,-96.76695338141434,135544832.0,124919808.0,7.8387525685966395,61689856.0,55566336.0,9.92629971449439,66150400.0,61140992.0,7.572755417956656,54276096.0,50053120.0,7.780544864538526,76898304.0,68820992.0,10.503888356237349,389865.0,354120.0,9.168558347120156,192512.0,192512.0,0.0,95153.0,94209.0,0.9920864292245121
plaintext-warm,1,file,4,0.469121581,0.424600153,9.490381556332627,0.003311533,0.002824118,14.718711847352878,132083712.0,122941440.0,6.9215740999162705,58200064.0,53878784.0,7.424871560278697,66129920.0,61100032.0,7.606069990709198,54276096.0,50053120.0,7.780544864538526,76820480.0,65142784.0,15.201279658757667,401653.0,346604.0,13.70561156022736,192512.0,192512.0,0.0,95075.0,93242.0,1.9279516171443596
plaintext-warm,1,file,5,0.456079064,0.436430603,4.308126057722309,0.003661536,0.001628643,55.52022429931045,131194880.0,120250368.0,8.342179206993444,57163776.0,51568640.0,9.787904843794784,66138112.0,61095936.0,7.623707190190128,54276096.0,50053120.0,7.780544864538526,73981952.0,66658304.0,9.899235965009412,387254.0,363271.0,6.193092905431577,192512.0,192512.0,0.0,92477.0,92126.0,0.3795538350076235
plaintext-warm,1,file,6,0.447730693,0.477716619,-6.697313020709079,0.003112279,0.002923275,6.072848867341263,127590400.0,119959552.0,5.980738362760834,53719040.0,52228096.0,2.775447960350743,66129920.0,60317696.0,8.789098792195727,54276096.0,49274880.0,9.214398913289564,74530816.0,65871872.0,11.617938008353484,385104.0,369086.0,4.159395903444264,192512.0,192512.0,0.0,92440.0,92237.0,0.21960190393768933
plaintext-warm,1,file,7,0.463139975,0.443403101,4.261535402984802,0.003728257,0.003761413,-0.8893163749172842,126496768.0,121495552.0,3.9536314477220476,52899840.0,52834304.0,0.12388695315524584,66129920.0,61100032.0,7.606069990709198,54276096.0,50053120.0,7.780544864538526,75919360.0,66514944.0,12.387375236039924,403468.0,349333.0,13.41742096027442,192512.0,192512.0,0.0,94608.0,92816.0,1.8941315744968712
plaintext-warm,1,file,8,0.447486782,0.449267966,-0.39804170126303107,0.003002672,0.002928666,2.4646714659476676,129441792.0,125231104.0,3.252958673501677,55320576.0,56451072.0,-2.0435362061306086,66129920.0,61095936.0,7.612263858779808,54276096.0,50053120.0,7.780544864538526,73027584.0,68628480.0,6.023893656402491,380092.0,366090.0,3.6838449638508575,192512.0,192512.0,0.0,91262.0,94363.0,-3.3979093160351517
plaintext-warm,1,file,9,0.449655734,0.459490193,-2.1871085491372866,0.003272325,0.005608438,-71.3900055770744,127799296.0,120713216.0,5.544694080317939,53624832.0,51912704.0,3.192789489764742,66129920.0,61095936.0,7.612263858779808,54276096.0,50053120.0,7.780544864538526,73920512.0,68251648.0,7.668864631240649,391698.0,362293.0,7.507059009747305,192512.0,192512.0,0.0,92175.0,93293.0,-1.21291022511527
plaintext-warm,1,file,10,0.546778767,0.446452224,18.348653798401802,0.003107659,0.004149671,-33.530448482282,129626112.0,123146240.0,4.99889404998894,55361536.0,54263808.0,1.982835158330867,66129920.0,61095936.0,7.612263858779808,54276096.0,50053120.0,7.780544864538526,73146368.0,64606208.0,11.675439578900212,511002.0,346302.0,32.230793617246114,192512.0,192512.0,0.0,91727.0,90664.0,1.1588736140939964
plaintext-warm,1,memfd,1,0.465583891,0.448504104,3.668466055239873,0.003235181,0.003483193,-7.666093489050526,124411904.0,119701504.0,3.786132876802528,50946048.0,51597312.0,-1.2783405692233478,66121728.0,61087744.0,7.613206962770241,65859584.0,60825600.0,7.643510168542819,72642560.0,66355200.0,8.655201578798986,395105.0,352316.0,10.829779425722275,192512.0,192512.0,0.0,91930.0,93578.0,-1.7926683346024148
plaintext-warm,1,memfd,2,0.464872383,0.439892625,5.3734656893997546,0.003938413,0.002692458,31.635966060441095,131481600.0,117293056.0,10.791277258566979,58318848.0,48394240.0,17.017839584211266,66121728.0,61132800.0,7.545065972867497,65859584.0,60825600.0,7.643510168542819,77193216.0,68075520.0,11.811524992040752,402381.0,353961.0,12.033371356997472,192512.0,192512.0,0.0,95040.0,92254.0,2.9313973063973062
plaintext-warm,1,memfd,3,0.458440417,0.439705394,4.0866865802541055,0.003275081,0.002824378,13.761583301298508,129212416.0,119517184.0,7.5033284727065235,55468032.0,50987008.0,8.078570373652342,66121728.0,61112320.0,7.576039150096017,65859584.0,60825600.0,7.643510168542819,73568256.0,66240512.0,9.960469907020768,392907.0,347046.0,11.672227779092763,192512.0,192512.0,0.0,91053.0,92455.0,-1.5397625558740513
plaintext-warm,1,memfd,4,0.481661335,0.456059524,5.315313715185386,0.003043392,0.003011268,1.0555327739574691,128786432.0,120705024.0,6.2750461166592455,55361536.0,52715520.0,4.779520568215449,66121728.0,61091840.0,7.607012327324537,65859584.0,60825600.0,7.643510168542819,76111872.0,68481024.0,10.02583144979012,400728.0,357900.0,10.687548661436185,192512.0,192512.0,0.0,94244.0,94239.0,0.005305377530665082
plaintext-warm,1,memfd,5,0.497135625,0.442646204,10.960675167867931,0.002979997,0.002842654,4.608830143117588,126353408.0,122912768.0,2.7230290456431536,53485568.0,54804480.0,-2.4659212743145966,66121728.0,61091840.0,7.607012327324537,65859584.0,60825600.0,7.643510168542819,73261056.0,67301376.0,8.134854075813486,396577.0,350635.0,11.584635518449128,192512.0,192512.0,0.0,92530.0,93835.0,-1.4103533988976549
plaintext-warm,1,memfd,6,0.485790757,0.438965259,9.639026129103566,0.002857434,0.003068091,-7.372243768360002,125915136.0,124891136.0,0.8132461533456947,52129792.0,56082432.0,-7.582305335114324,66125824.0,61087744.0,7.618929633300297,65859584.0,60825600.0,7.643510168542819,71163904.0,68288512.0,4.040520317716127,431691.0,364652.0,15.529394868088517,192512.0,192512.0,0.0,89730.0,95259.0,-6.161818789702441
plaintext-warm,1,memfd,7,0.456208861,0.444845015,2.490930574011803,0.003372724,0.003395108,-0.6636771938646583,126935040.0,121155584.0,4.553081639238464,53301248.0,53108736.0,0.36117728425420736,66121728.0,61087744.0,7.613206962770241,65859584.0,60825600.0,7.643510168542819,73752576.0,67002368.0,9.152504720648674,388963.0,356780.0,8.27405177356201,192512.0,192512.0,0.0,92524.0,93176.0,-0.7046820284466733
plaintext-warm,1,memfd,8,0.454295684,0.452916787,0.30352412504979687,0.003454155,0.002943284,14.790042716670213,130932736.0,121458688.0,7.235813051367078,57700352.0,52645888.0,8.759849506637325,66121728.0,61087744.0,7.613206962770241,65859584.0,60825600.0,7.643510168542819,75575296.0,67698688.0,10.422199338789225,389843.0,356229.0,8.622445445987232,192512.0,192512.0,0.0,94156.0,93434.0,0.7668125238965121
plaintext-warm,1,memfd,9,0.470853969,0.445552264,5.373577938343769,0.002408676,0.001995669,17.146639896773163,132091904.0,119959552.0,9.184780923439487,58441728.0,52252672.0,10.5901317633866,66121728.0,61108224.0,7.582233785541721,65859584.0,60825600.0,7.643510168542819,75956224.0,67784704.0,10.758196721311474,404624.0,346139.0,14.45415991142394,192512.0,192512.0,0.0,93928.0,94260.0,-0.35346222638616814
plaintext-warm,1,memfd,10,0.461620348,0.454347687,1.575463696847266,0.003353486,0.003170534,5.455576674541063,125014016.0,118071296.0,5.553553291176567,51531776.0,50364416.0,2.2653207217232336,66121728.0,61087744.0,7.613206962770241,65859584.0,60825600.0,7.643510168542819,73379840.0,65998848.0,10.05861010326542,410891.0,360290.0,12.314944839385628,192512.0,192512.0,0.0,91333.0,91859.0,-0.5759145106369001
plaintext-warm,4,file,1,0.78209359,0.637383191,18.502951673597025,0.003605674,0.003013944,16.411078760864125,345993216.0,321609728.0,7.047389044760924,101081088.0,95268864.0,5.75006078288354,227500032.0,209006592.0,8.12898347196716,215007232.0,197337088.0,8.218395184028042,287993856.0,269381632.0,6.4627156490449575,1710145.0,1460931.0,14.572682433360914,770048.0,770048.0,0.0,298853.0,278930.0,6.666488206576478
plaintext-warm,4,file,2,1.301967798,0.638912377,50.927175158905115,0.003664321,0.003078021,16.00023578720314,362741760.0,322789376.0,11.014001806684734,117465088.0,94703616.0,19.377222958365298,228143104.0,210833408.0,7.587209824233828,215482368.0,199163904.0,7.572992700729928,309276672.0,266760192.0,13.747069808097262,4264296.0,1476837.0,65.36739006860687,770048.0,770048.0,0.0,310932.0,282489.0,9.147659295279997
plaintext-warm,4,file,3,0.667181916,0.648988035,2.726974542277607,0.003122157,0.002810981,9.966699304359128,343334912.0,322277376.0,6.133234711650879,98013184.0,95154176.0,2.91696268126541,228032512.0,209817600.0,7.987857450783159,215531520.0,198115328.0,8.080577727099962,293093376.0,268132352.0,8.51640673039298,1633764.0,1497665.0,8.330395332496003,770048.0,770048.0,0.0,294216.0,284443.0,3.321709220436686
plaintext-warm,4,file,4,0.692727777,0.643747977,7.070569656108942,0.003267176,0.003171055,2.9420208767449387,345612288.0,323072000.0,6.5218421863518925,100286464.0,95936512.0,4.337526547949682,227545088.0,210374656.0,7.545947113567224,215007232.0,198639616.0,7.612588584927227,290492416.0,272265216.0,6.274587216762313,1616686.0,1512934.0,6.417572738305398,770048.0,770048.0,0.0,300677.0,280681.0,6.650325764857305
plaintext-warm,4,file,5,0.667024846,1.081997589,-62.21248660953178,0.003103742,0.004396393,-41.64814601213632,350748672.0,324399104.0,7.512378550074739,105451520.0,98877440.0,6.234220236939211,228065280.0,208830464.0,8.433908045977013,215531520.0,197083136.0,8.55948308627898,295796736.0,267984896.0,9.40234851002548,1650927.0,3274748.0,-98.35813455107343,770048.0,770048.0,0.0,299550.0,279409.0,6.723752295109331
plaintext-warm,4,file,6,0.700439465,0.632899841,9.642464106444947,0.003969905,0.002780612,29.95771939127007,355504128.0,320634880.0,9.808394686207413,110231552.0,94171136.0,14.569708680142687,228052992.0,209829888.0,7.990732259281211,215531520.0,198115328.0,8.080577727099962,305786880.0,267149312.0,12.635456432924789,1667292.0,1454421.0,12.76746964538905,770048.0,770048.0,0.0,306767.0,281531.0,8.226438958558123
plaintext-warm,4,file,7,0.720114749,0.620428393,13.843120994040364,0.004327963,0.00320474,25.95269414271794,355086336.0,324456448.0,8.626039611955106,109940736.0,97308672.0,11.489884877612608,227549184.0,209842176.0,7.781617885300789,215007232.0,198115328.0,7.856435266326297,299708416.0,270565376.0,9.72379767940851,1675373.0,1467663.0,12.39783618334544,770048.0,770048.0,0.0,302028.0,280857.0,7.009615002582542
plaintext-warm,4,file,8,0.669152115,0.637081094,4.792784821430331,0.003563712,0.00289584,18.740908356230815,351944704.0,320983040.0,8.797309250034914,107044864.0,94724096.0,11.509910461467818,228057088.0,209600512.0,8.092963109307087,215531520.0,197861376.0,8.198403648802737,295874560.0,265207808.0,10.364781615560323,1641477.0,1454304.0,11.40271840543608,770048.0,770048.0,0.0,299200.0,279768.0,6.494652406417112
plaintext-warm,4,file,9,0.665400481,0.646864542,2.78568163523766,0.003462251,0.003242082,6.359128786445583,344436736.0,320253952.0,7.020965382740127,98938880.0,91770880.0,7.244876837093769,228085760.0,211423232.0,7.305378468169166,215531520.0,199688192.0,7.350817179779552,291721216.0,263958528.0,9.516855983488016,1627866.0,1496287.0,8.08291345847877,770048.0,770048.0,0.0,294885.0,282011.0,4.365769706834867
plaintext-warm,4,file,10,0.669289307,0.65315944,2.409999208309474,0.005327071,0.0030928,41.94182882112891,356016128.0,320856064.0,9.875975056950228,110215168.0,92672000.0,15.91719934591943,228044800.0,210997248.0,7.475527615626404,215531520.0,199163904.0,7.594070695553022,302026752.0,266850304.0,11.64679875774713,1641297.0,1586338.0,3.3485103549205295,770048.0,770048.0,0.0,304275.0,280269.0,7.889573576534385
plaintext-warm,4,memfd,1,0.682200324,0.72454731,-6.207412179417272,0.003571467,0.00327495,8.302386666319473,354226176.0,319905792.0,9.688833385367884,109801472.0,93417472.0,14.921475733950087,227479552.0,209522688.0,7.893836541404829,226590720.0,208633856.0,7.9248011569052785,299278336.0,267874304.0,10.493252675663099,1622135.0,1498292.0,7.634568023006716,770048.0,770048.0,0.0,299338.0,278477.0,6.969045026024093
plaintext-warm,4,memfd,2,0.682367444,0.636244398,6.759268251373383,0.003758848,0.002888014,23.167576874616906,361910272.0,322588672.0,10.865013524678293,117174272.0,95739904.0,18.29272555668193,228003840.0,209829888.0,7.970897332255457,227115008.0,208887808.0,8.02553744048478,304390144.0,269680640.0,11.402965793793902,1688676.0,1465318.0,13.22681201130353,770048.0,770048.0,0.0,307094.0,280096.0,8.791444964733925
plaintext-warm,4,memfd,3,0.693864726,0.687380275,0.9345410938212266,0.003674622,0.003400097,7.470836456103509,347492352.0,322150400.0,7.2928085623018255,102637568.0,96182272.0,6.289408572112698,228003840.0,209522688.0,8.105631905146861,227115008.0,208633856.0,8.137353917183669,292208640.0,267956224.0,8.29969161760583,1730196.0,1501530.0,13.216190535638736,770048.0,770048.0,0.0,297719.0,280728.0,5.707059341190854
plaintext-warm,4,memfd,4,0.660059032,0.654139298,0.8968491775747732,0.004408734,0.002932251,33.48995425897775,353730560.0,322981888.0,8.6926817971283,109150208.0,96165888.0,11.89582707895527,227553280.0,209821696.0,7.7922779227792285,226590720.0,208887808.0,7.812725958062183,296898560.0,269946880.0,9.07774022211492,1631669.0,1468400.0,10.006257396567564,770048.0,770048.0,0.0,301712.0,280555.0,7.012316381184706
plaintext-warm,4,memfd,5,0.681265475,0.645810058,5.204346660896031,0.003640674,0.00313317,13.939836414905596,347377664.0,321191936.0,7.538115058543315,102146048.0,93618176.0,8.348704787873928,228044800.0,210870272.0,7.531207903008531,227115008.0,209936384.0,7.563843601211946,297746432.0,268288000.0,9.89379849226875,1640478.0,1501088.0,8.496913704420297,770048.0,770048.0,0.0,300083.0,283180.0,5.632774932268739
plaintext-warm,4,memfd,6,0.673163191,0.643981788,4.3349671209220855,0.004282523,0.003107389,27.440226240466192,342679552.0,326328320.0,4.771580884989602,97472512.0,98967552.0,-1.5338067823675254,228044800.0,210182144.0,7.832959137853615,227115008.0,209158144.0,7.906506997547251,291090432.0,274341888.0,5.753725357760986,1645630.0,1462072.0,11.154269185661418,770048.0,770048.0,0.0,294059.0,283268.0,3.669671732543469
plaintext-warm,4,memfd,7,0.683278339,0.983478149,-43.93521539689845,0.00311152,0.003395499,-9.1266969198334,358645760.0,317964288.0,11.343079031521244,113655808.0,91623424.0,19.38518091393974,228061184.0,209854464.0,7.98326119362776,227115008.0,208887808.0,8.02553744048478,302460928.0,265412608.0,12.248960632693688,1662506.0,2523382.0,-51.781828155808164,770048.0,770048.0,0.0,303400.0,277233.0,8.624588002636784
plaintext-warm,4,memfd,8,0.677677264,0.639547093,5.626597353279354,0.003318968,0.080335826,-2320.5061934914706,351215616.0,324190208.0,7.6948195834208,106639360.0,96911360.0,9.122335317841369,227495936.0,210329600.0,7.545776993572316,226590720.0,209412096.0,7.581344902386117,297500672.0,268976128.0,9.588060359070383,1638586.0,1480086.0,9.672974137457539,770048.0,770048.0,0.0,301457.0,280144.0,7.069996715949538
plaintext-warm,4,memfd,9,0.682515469,0.627950336,7.994710080336653,0.003630634,0.003050287,15.98472883799359,355721216.0,323563520.0,9.04014001796283,111501312.0,97280000.0,12.754389831753729,227520512.0,209551360.0,7.89781626370461,226590720.0,208633856.0,7.9248011569052785,301867008.0,270159872.0,10.503677168986947,1658127.0,1473107.0,11.158373272976075,770048.0,770048.0,0.0,305876.0,280029.0,8.450156272476427
plaintext-warm,4,memfd,10,0.885028234,0.64894515,26.675203674914627,0.007379252,0.003096968,58.031410229654725,349835264.0,317825024.0,9.150089569014975,105222144.0,90275840.0,14.204523336836777,227545088.0,210325504.0,7.567548107212932,226590720.0,209412096.0,7.581344902386117,295157760.0,261353472.0,11.452955870108243,2334186.0,1483741.0,36.43432871245051,770048.0,770048.0,0.0,298135.0,281818.0,5.473023965653144
plaintext-warm,8,file,1,1.490252651,3.678684073,-146.8496915963547,0.004342152,0.102049713,-2250.2105177340636,648187904.0,587988992.0,9.28726247875184,174841856.0,150556672.0,13.889799934404722,443330560.0,407834624.0,8.006652191989652,430014464.0,394940416.0,8.156480987579059,593981440.0,536342528.0,9.703823742371478,4984592.0,22666047.0,-354.72221196840184,1540096.0,2048000.0,-32.97872340425532,573293.0,526707.0,8.126036773517207
plaintext-warm,8,file,2,1.014768969,0.945478751,6.8281766704279185,0.003482522,0.003717065,-6.734860540723068,641253376.0,594112512.0,7.3513630905235186,168505344.0,155557888.0,7.683706458591604,443461632.0,409202688.0,7.725345673196819,430014464.0,396500992.0,7.7935685437780995,586997760.0,538165248.0,8.319028679087294,3731645.0,3443545.0,7.720455723950162,1540096.0,1540096.0,0.0,571220.0,530068.0,7.204229543783482
plaintext-warm,8,file,3,1.637065659,0.928211524,43.30028738328082,0.004050535,0.003328383,17.82855844968628,655671296.0,597340160.0,8.896399210375073,181256192.0,158728192.0,12.428816776642863,443404288.0,408797184.0,7.804864530313248,430014464.0,396230656.0,7.856435266326297,598835200.0,541224960.0,9.620383036935705,8668683.0,3261315.0,62.37819516528636,1540096.0,1540096.0,0.0,580724.0,530428.0,8.66091292937781
plaintext-warm,8,file,4,2.65097087,1.96674624,25.810341326006352,0.003620354,0.003645765,-0.701892687842126,661483520.0,579743744.0,12.357038917613549,188596224.0,144961536.0,23.136565024758927,442707968.0,405000192.0,8.517528195923504,429318144.0,392335360.0,8.614307249031619,604930048.0,524029952.0,13.373462976003466,17331056.0,10615452.0,38.74896024800797,1540096.0,1540096.0,0.0,586322.0,524168.0,10.60065970575895
plaintext-warm,8,file,5,2.476709728,0.950929607,61.60512488607628,0.00367912,0.003127468,14.994129030855207,669122560.0,590426112.0,11.761141038197845,196509696.0,151842816.0,22.730115057528764,443265024.0,408805376.0,7.774050767425314,429867008.0,396230656.0,7.824827533635706,611364864.0,534675456.0,12.543967197957912,15139266.0,3357427.0,77.82305298024356,1540096.0,1540096.0,0.0,594140.0,528702.0,11.013902447234658
plaintext-warm,8,file,6,1.039493534,0.932176799,10.323944448893519,0.003531267,0.003237507,8.318827208477856,651599872.0,596557824.0,8.447215901233326,178556928.0,157577216.0,11.74959282453605,443412480.0,408817664.0,7.8019491016581215,430014464.0,396230656.0,7.856435266326297,596606976.0,539860992.0,9.51145163947932,3702067.0,3231567.0,12.70911628557776,1540096.0,1540096.0,0.0,578182.0,530611.0,8.227686091922612
plaintext-warm,8,file,7,1.015038854,0.937447689,7.6441571368656165,0.003580966,0.003272776,8.606336949303632,638980096.0,584212480.0,8.571098903212159,166473728.0,145715200.0,12.46955195236572,443412480.0,408879104.0,7.788092928733084,430014464.0,396230656.0,7.856435266326297,587849728.0,530939904.0,9.68101562173386,3713719.0,3199130.0,13.85643340274264,1540096.0,1540096.0,0.0,576008.0,526559.0,8.584776600324997
plaintext-warm,8,file,8,1.349850958,0.94164824,30.24057697486925,0.004880948,0.003148579,35.492469905436415,640393216.0,587345920.0,8.283550586519642,166916096.0,149909504.0,10.188707025594464,443457536.0,408035328.0,7.987733914617701,429965312.0,395452416.0,8.02690241207179,583917568.0,534016000.0,8.545995314187909,5262790.0,3325312.0,36.81465534440858,1540096.0,1540096.0,0.0,570799.0,524899.0,8.041359567903939
plaintext-warm,8,file,9,1.018229809,0.953916987,6.3161401710642595,0.003376983,0.003459425,-2.4412915315238437,641630208.0,588816384.0,8.231193503906848,168005632.0,151126016.0,10.04705366067728,443412480.0,408035328.0,7.978384370236941,430014464.0,395452416.0,8.03741522517717,585670656.0,535011328.0,8.649797882310157,3739384.0,3434657.0,8.149122957150162,1540096.0,1540096.0,0.0,572354.0,531094.0,7.208825307414641
plaintext-warm,8,file,10,1.177064685,0.914100329,22.340688608799773,0.004080174,0.003504706,14.104006348748852,647548928.0,596004864.0,7.959871721075569,174137344.0,157532160.0,9.535682363456743,443383808.0,408879104.0,7.782129923878502,430014464.0,396230656.0,7.856435266326297,592347136.0,540614656.0,8.73347347458096,4419835.0,3295783.0,25.43199010822802,1540096.0,1540096.0,0.0,574308.0,531658.0,7.426328729531889
plaintext-warm,8,memfd,1,1.020160729,0.943443043,7.520156757573056,0.003703227,0.002882684,22.157512893484522,639275008.0,591368192.0,7.493929122910433,166383616.0,153706496.0,7.619211737771103,443322368.0,408727552.0,7.803534966230262,441597952.0,407003136.0,7.834007346121026,589111296.0,538013696.0,8.673675135232852,3702147.0,3309908.0,10.594906145001806,1540096.0,1540096.0,0.0,574394.0,528612.0,7.970487156899271
plaintext-warm,8,memfd,2,1.10938345,0.927802994,16.367691081023423,0.003413725,0.003291223,3.588514013284609,652697600.0,587161600.0,10.04079071226859,179568640.0,148922368.0,17.066605839416056,443363328.0,408276992.0,7.913675711131436,441597952.0,406495232.0,7.9490223722776685,596668416.0,534945792.0,10.344543526165126,4145676.0,3701221.0,10.720929469644998,1540096.0,1540096.0,0.0,577393.0,527888.0,8.573882953205182
plaintext-warm,8,memfd,3,1.05665426,2.078425317,-96.69871174323382,0.003384537,0.004986568,-47.33383029938808,657952768.0,587448320.0,10.715730889667752,183877632.0,151580672.0,17.5643767263655,443469824.0,406458368.0,8.345879245213311,441597952.0,404688896.0,8.358067747560568,602042368.0,535539712.0,11.046175408040385,3776949.0,12508154.0,-231.17084715732196,1540096.0,1540096.0,0.0,582831.0,523935.0,10.105159128460908
